,MSE,R2,cvMSE,n_components
NADH010106,0.1815719877370153,0.9659444759329625,0.4942257752761117,8
ISOY800101,0.21248867888412482,0.9601457614255324,0.49483986316574924,7
DAWD720101,0.22061792747237752,0.9586210448412477,0.49498125608492954,6
QIAN880103,0.2799912157582741,0.9474850294604605,0.49511438870520447,4
GEOR030105,0.1517700280053867,0.9715341121402576,0.4958624072220396,9
ROSM880103,0.19499848099504472,0.9634262115796142,0.49590121552244043,10
NAGK730101,0.22893678730215322,0.9570607648956783,0.4960625089585544,7
GUYH850105,0.16952040195809065,0.9682048635326983,0.4963016559178805,10
ZIMJ680101,0.14256170342691413,0.9732612195162779,0.49692085385373647,10
NAGK730102,0.22703861208170065,0.9574167854069325,0.4970201211273141,6
NADH010104,0.22602326381529939,0.9576072234681875,0.49727461278604185,5
BAEK050101,0.19847326564326692,0.9627744832282855,0.49730434813630664,9
KIMC930101,0.213733277903074,0.9599123252420556,0.49843214505384886,6
BUNA790103,0.17066799054392912,0.9679896225630358,0.5009233579068553,10
RADA880108,0.23446061197732534,0.9560247199279938,0.5010326792070474,7
JUKT750101,0.1969444599760811,0.9630612250260792,0.5024973152069105,10
KANM800103,0.2666428102074438,0.949988647734174,0.5025233369765194,4
CHOC760103,0.2611707580901833,0.9510149822745292,0.5026788220977337,8
MEIH800102,0.22892322697860887,0.9570633082611533,0.5027003708433463,8
KARS160118,0.17722148170266475,0.9667604540185867,0.5027317988147829,10
DIGM050101,0.2769523565595547,0.9480549959176665,0.5029300994791395,5
RICJ880106,0.2723174748055194,0.9489243113285384,0.5032972483351679,4
GEOR030106,0.20178946430947087,0.9621524991607235,0.5039546246330776,7
KARS160119,0.22651048305741983,0.9575158409436431,0.5041174334381922,6
QIAN880120,0.2113801890115202,0.9603536690659402,0.5046003228602374,7
NAKH920103,0.23513438287191324,0.9558983478967004,0.5049955252445715,6
BURA740101,0.22917804175329373,0.9570155153675463,0.5050910093945997,7
CHOC760102,0.2563890260459415,0.9519118408304352,0.5051080968665725,8
PRAM900104,0.21773260099067043,0.959162214801789,0.5053345459646931,8
CRAJ730103,0.23375809546815068,0.9561564834680852,0.5059169246829288,6
GEIM800111,0.1638382388447279,0.9692706063549901,0.5061733098226323,10
GUYH850102,0.20097512396855619,0.9623052363060531,0.5078913869290759,10
ROBB760113,0.19144999311274732,0.9640917636616467,0.5085871933108524,10
NAKH920104,0.2033512161828393,0.9618595779939009,0.5090204135985031,8
BULH740101,0.28124636845553824,0.9472496138359348,0.5095677376923401,5
AURR980119,0.19477660409177786,0.963467826667455,0.5098363042206983,8
BUNA790101,0.1635141710051946,0.9693313883084518,0.5109125264064618,10
ROBB760110,0.25647684308640717,0.9518953699233732,0.5110417603278811,7
QIAN880113,0.23247976744431514,0.9563962458418076,0.5111500685819127,7
CASG920101,0.21928941578546662,0.958870219630216,0.5119139935996314,10
PALJ810109,0.22608969965514925,0.9575947628052234,0.5126557360760898,5
CEDJ970102,0.20551664694217572,0.9614534312073884,0.5131997147527027,6
CIDH920101,0.3282866615752215,0.938426767016754,0.5133004633541932,4
LEVM780106,0.2878077673581687,0.9460189621201778,0.5149217394495896,4
GEOR030102,0.15367783457890213,0.9711762851786796,0.5157196809706709,10
WARP780101,0.18378192693950335,0.965529981171766,0.5158809066624269,10
CHOP780212,0.1750396165018792,0.9671696832382612,0.5159115511035317,10
BHAR880101,0.23453249069091084,0.9560112384031675,0.5159669716757213,6
ROBB760102,0.18673938997635697,0.9649752813258029,0.5173524453890385,9
NAKH920106,0.18933874223959557,0.9644877485039028,0.5175038727888562,9
AURR980112,0.27327377227305955,0.9487449487967572,0.5178639611667863,6
QIAN880134,0.16119330691982606,0.9697666880686222,0.5179101363307081,9
RICJ880117,0.21297127332831123,0.9600552463250841,0.5182848970707465,8
PONP800107,0.23818386911261086,0.9553263882384044,0.519263379848199,7
PONP800104,0.2671806601430989,0.949887768949641,0.519760540642819,4
DAYM780101,0.2508152122115761,0.9529572617323441,0.5203243168212254,5
RADA880101,0.24575031137838135,0.9539072312423538,0.5218622244686862,8
DESM900101,0.2784571044209751,0.9477727663862938,0.5219408796868308,6
LEVM780103,0.2241109171633818,0.9579659019639213,0.5223142590402298,8
FUKS010106,0.22697176960177892,0.9574293223390444,0.522629334165101,7
WILM950102,0.20450334791789565,0.9616434849141223,0.5226505406326795,6
ISOY800108,0.14895641529912726,0.9720618315116627,0.5261131345719448,10
WERD780101,0.24977383820055277,0.9531525811653535,0.5264190532668548,7
LIFS790101,0.24050948224086013,0.9548901977508363,0.5265907076978165,8
PALJ810107,0.30446728487749253,0.9428943138366205,0.5267202411069878,4
JOND920101,0.24566007517648628,0.953924155885762,0.5277481332883094,4
ZIMJ680102,0.2316411009157294,0.956553545591094,0.5280189241555325,8
MUNV940105,0.20358538507918522,0.9618156574278232,0.5284699483591023,8
NAKH900104,0.2070039802154899,0.961174467944848,0.5286485423473056,7
FUKS010110,0.3124570327252562,0.9413957619205993,0.5287710668206765,3
PALJ810108,0.23007128665858967,0.9568479789333794,0.5287815606500582,5
MEEJ800101,0.3803192511477221,0.9286675683179817,0.5294058016416291,3
GEOR030103,0.2039290235992455,0.9617512048102353,0.5306162191031139,8
MAXF760106,0.23855780092958892,0.9552562538297258,0.5315064504014275,6
RICJ880113,0.19459892676761678,0.9635011517109519,0.5316274886402174,10
RACS820110,0.21102202544859608,0.9604208459911318,0.5328423850245686,9
MIYS990104,0.20673841054390027,0.9612242780199317,0.5329559962410343,9
ROBB760112,0.17629275682090506,0.9669346450540907,0.5330269699962739,10
CHAM820101,0.20540516249574728,0.9614743411577378,0.5330471560494303,8
TANS770105,0.22339020583852925,0.9581010781118217,0.5341743243308342,7
PALJ810103,0.25328061401133356,0.9524948525723576,0.5365142853652912,8
QIAN880105,0.21065051577238106,0.9604905261046623,0.5365268926069852,7
MUNV940104,0.2150170407284183,0.9596715435204929,0.5366241124784832,10
QIAN880115,0.22717593656254434,0.9573910289165143,0.5378989859149425,6
TSAJ990101,0.21448019006375954,0.9597722348824069,0.5380644950798515,10
PALJ810101,0.22105442756031563,0.9585391751683136,0.5380742728043292,9
RACS820102,0.1602480796624788,0.969943974278971,0.5382667614733235,9
WERD780104,0.20578216534328914,0.9614036307485617,0.5384979431025051,9
OOBM850103,0.1967545906626126,0.9630968367911703,0.5391227349772884,8
CHOP780213,0.2058024115012224,0.961399833392332,0.542230492264775,8
TANS770109,0.19335069713972777,0.9637352688490829,0.5428390843504293,8
RICJ880107,0.23508949553382866,0.9559067669366718,0.5435240250143437,9
HARY940101,0.20938430774113204,0.9607280152604485,0.5435436091622191,10
