,MSE,R2,cvMSE,n_components
CEDJ970101,0.07965517159753205,0.44379068383579023,0.1273943085339415,7
SNEP660102,0.08767147839790713,0.38781510266288777,0.12740258121873888,6
MIYS990105,0.08755775205020154,0.38860922127211994,0.12742469265403278,5
VINM940104,0.09479136890655467,0.3380989404658109,0.12744802288313026,5
MUNV940105,0.09739651484754372,0.3199079503105605,0.1276148921068455,4
MONM990101,0.09423726621929622,0.3419680812960131,0.1278150107440062,5
MIYS990104,0.08623658943818537,0.3978345225078529,0.12787050983391737,6
ROBB760103,0.08454203639359446,0.4096671025052713,0.12815532596606186,9
DESM900102,0.09648847046549112,0.3262485649204959,0.12819978624810308,4
QIAN880106,0.09367522838018566,0.3458926310255598,0.12831871128259015,8
RICJ880107,0.09568131447353914,0.33188470471302345,0.1284146919548799,3
ZIMJ680101,0.09690050774055822,0.3233714262940526,0.12842386444026305,7
LEVM760107,0.0934255414821834,0.34763612333130356,0.12866698233734133,2
BLAM930101,0.09461427918693284,0.33933550740647667,0.1287633998214505,5
PALJ810114,0.09641703640268492,0.32674736858166953,0.12895746599098684,3
CHOP780211,0.07037805903983917,0.5085701115641541,0.12901070503547585,10
LEVM780106,0.06860115316772415,0.5209777378387034,0.12918086540427964,10
CIDH920102,0.09457957496944,0.33957783704675715,0.12932804867549536,5
TAKK010101,0.09797585160552268,0.3158626071706023,0.12935756654522834,3
AVBF000103,0.09308953020341151,0.3499823941363366,0.12937517322514605,8
NAKH900103,0.09767727640690041,0.3179474725185596,0.12958245761785533,3
KUHL950101,0.09030682984935771,0.36941319605386225,0.12960641315189536,6
NAKH920102,0.08959293793418785,0.3743980994316122,0.12961666219094797,3
ROBB760106,0.09222320079607504,0.35603172499036095,0.12969214003616283,4
FAUJ880107,0.09657127111338971,0.3256703916415741,0.12980834198371413,4
QIAN880129,0.05919656377042071,0.5866472999345484,0.13005979018021657,10
ROSG850102,0.10176035972065663,0.2894364677433693,0.1302849283680394,2
MEIH800103,0.09874120638234503,0.3105183533261656,0.13028661386320428,4
ISOY800102,0.09608605080732135,0.32905854647464494,0.13029195206710334,4
GEOR030104,0.08658971173258348,0.3953687703670893,0.13030987167632288,7
ROSG850101,0.09600412193845931,0.3296306323695083,0.13032346753677454,2
BULH740101,0.0954152653509123,0.3337424497607656,0.13034462876965677,4
KARS160112,0.08964098661496747,0.37406258921497415,0.1303568987839198,4
