,MSE,R2,cvMSE,n_components
AVBF000109_NISK860101,0.051598384351065,0.6397032170102923,0.08813266239599483,9
AVBF000109_PARS000102,0.047792092281731015,0.6662814675688675,0.08815901366985655,10
AVBF000109_LEVM760102,0.0452281553308841,0.6841847071139933,0.0881598222638339,10
AVBF000109_KYTJ820101,0.06116192342278454,0.5729237547292063,0.088202961063003,5
AVBF000109_TANS770104,0.05771157449059149,0.5970165560076919,0.0883327502504241,10
AVBF000109_KARS160101,0.04561798667512682,0.6814626261611562,0.08834470889770688,9
AVBF000109_CHAM830105,0.04069919791447311,0.7158091234199,0.08840949751007626,9
AVBF000109_AVBF000104,0.05482944941587457,0.6171416123569231,0.08841572193093046,10
AVBF000109_NAKH920102,0.04992432421653937,0.6513927008688786,0.08841844816179172,10
AVBF000109_WOLS870103,0.052844689805172075,0.6310006219313045,0.08842850391897521,8
AVBF000109_JANJ790101,0.043599561066637274,0.6955567157840964,0.08856079809010542,10
AVBF000109_PRAM820102,0.0505299071253772,0.6471640883525777,0.08859755370617337,9
AVBF000109_SNEP660102,0.049283859624028634,0.6558648822211164,0.0886652935057871,10
AVBF000109_KLEP840101,0.0556000718946226,0.6117605756542355,0.0886851976762191,10
AVBF000109_CEDJ970104,0.05679476081257304,0.6034184041071119,0.0887533993186331,9
AVBF000109_MIYS850101,0.048611469378316306,0.6605599912926625,0.08877851294158164,10
AVBF000109_KARS160105,0.045213318979248976,0.6842883051206493,0.08878967769910939,10
AVBF000109_KRIW790102,0.045323035049364996,0.6835221891346115,0.08879759324913788,10
AVBF000109_RICJ880114,0.051181694990930574,0.6426128398182664,0.08892683808695905,10
AVBF000109_KUMS000101,0.05138421093083709,0.6411987288423102,0.08893951906909517,10
AVBF000109_EISD840101,0.04882713836693368,0.6590540363336701,0.08894415172278904,10
AVBF000109_FUKS010111,0.056928184605013,0.6024867438662926,0.08895844690450146,7
AVBF000109_ROSM880102,0.0511623600704253,0.6427478500466879,0.0889646945415859,10
AVBF000109_CHOP780213,0.05490105628685855,0.6166416020255929,0.08901563120964982,10
AVBF000109_VINM940101,0.06333030077567812,0.5577825948967634,0.08906270518596514,4
AVBF000109_AURR980117,0.053826583763584415,0.6241443368188483,0.08906429489311139,9
AVBF000109_OOBM770104,0.05146503342659365,0.6406343684348959,0.08911864343437094,8
AVBF000109_CORJ870106,0.04818880960873865,0.6635113037648108,0.0891502966440442,10
AVBF000109_LEVM760104,0.05098697348504214,0.6439725244873284,0.08915692783191057,9
AVBF000109_OOBM770105,0.04398982027674115,0.6928316471661362,0.08917222508314882,10
AVBF000109_CORJ870108,0.05020881404886963,0.649406189611385,0.08924279591541193,10
AVBF000109_CORJ870107,0.0500785757595177,0.6503156063938237,0.08940333879956136,10
AVBF000109_RACS820114,0.05231316813953358,0.6347120859359895,0.08941472647110002,10
AVBF000109_GEIM800111,0.04858177350872624,0.6607673490697702,0.0896968537632136,10
AVBF000109_LEVM760101,0.04594893206455049,0.6791517290147775,0.08970962331671246,10
AVBF000109_WERD780102,0.05465244508396919,0.6183775830595493,0.08971549454166448,10
AVBF000109_QIAN880127,0.0485719183797593,0.6608361646210203,0.08972655697571746,10
AVBF000109_PUNT030101,0.06832550801668852,0.5229024892124894,0.08974830680377943,2
AVBF000109_NAKH920108,0.05158885271219563,0.6397697737225702,0.08976076266532076,9
AVBF000109_RICJ880106,0.05462851950723151,0.6185446485294892,0.08979148434936404,9
AVBF000109_QIAN880110,0.05184086188698773,0.6380100656211748,0.08982606474330647,10
AVBF000109_BURA740102,0.049623107426263524,0.6534960116969943,0.08994603165508666,8
AVBF000109_CHOP780201,0.049233587041481196,0.6562159213087202,0.08999987530158515,10
AVBF000109_NADH010102,0.04911315402758371,0.6570568706527498,0.0900103733634295,10
AVBF000109_PUNT030102,0.05558665559387092,0.6118542578510957,0.09002110457244669,9
AVBF000109_CHOC760102,0.04740474239541461,0.6689862212096345,0.09002959725547038,10
AVBF000109_WERD780103,0.04939012148998441,0.6551228859563136,0.09007118725396998,10
AVBF000109_VINM940103,0.05458670409328635,0.6188366336238542,0.09008085333657784,10
AVBF000109_PONP930101,0.049319269667218016,0.6556176240015594,0.09015145896271137,9
AVBF000109_HARY940101,0.04804259610098661,0.6645322709352997,0.09017929133868054,10
AVBF000109_KIDA850101,0.04764694349393729,0.6672950001039393,0.09020726436570833,10
AVBF000109_QIAN880106,0.04833801966437685,0.6624694125561563,0.09023033488127963,10
AVBF000109_RACS820111,0.0548655372342536,0.616889621426769,0.09024791341457399,7
AVBF000109_PALJ810105,0.05376361707352609,0.6245840152341484,0.09027167224884701,10
AVBF000109_FUKS010107,0.04543421966404762,0.6827458187212367,0.09028922913963287,10
AVBF000109_AVBF000108,0.05491236265609348,0.6165626528779815,0.090346043922303,10
AVBF000109_CASG920101,0.06781912988573709,0.5264383830946857,0.09036448430406174,2
AVBF000109_YUTK870103,0.05649752158069925,0.6054939407807762,0.09037569626877137,10
AVBF000109_TANS770109,0.049883452755402256,0.6516780946103493,0.09041816185242749,10
AVBF000109_FAUJ880104,0.049587352516051834,0.6537456780244846,0.09048376114164984,9
AVBF000109_KUHL950101,0.048902442900582224,0.6585282062798934,0.09050455205523887,10
AVBF000109_TANS770102,0.055695369856608924,0.611095137199893,0.09051701830600792,7
AVBF000109_TANS770108,0.05425334356186765,0.6211643950170928,0.09061345132998656,9
AVBF000109_FUKS010112,0.050790398743416475,0.6453451497723157,0.09061733658006599,10
AVBF000109_FUKS010102,0.052373708737536225,0.6342893482286958,0.09063652316069933,10
AVBF000109_OOBM770103,0.06940561351978064,0.5153604209297731,0.09066368200519427,2
AVBF000109_QIAN880128,0.05174208419423234,0.6386998020417721,0.09076981515972185,10
AVBF000109_NAKH920103,0.06560378164081455,0.5419075272527044,0.09077052091865138,3
AVBF000109_OOBM770102,0.04674280660816813,0.6736083297831899,0.09082068946288721,10
AVBF000109_FAUJ880112,0.06220847257744236,0.5656160008449314,0.09082845383070481,9
AVBF000109_OOBM850104,0.049278376631410346,0.6559031683927934,0.09083360106046642,10
AVBF000109_OOBM850103,0.06028584266775941,0.5790411764594515,0.09085219311832668,5
AVBF000109_MAXF760102,0.05722460856155751,0.6004169000274348,0.09085680097486912,9
AVBF000109_FAUJ880109,0.04930653448798887,0.6557065501213355,0.09089507604747891,10
AVBF000109_TANS770101,0.05078974137371853,0.6453497399971917,0.09092123322687082,10
AVBF000109_MEEJ810102,0.047964285202388775,0.6650790935769906,0.09093129456894762,9
AVBF000109_QIAN880113,0.0496283743282303,0.6534592344246277,0.09094728002313665,10
AVBF000109_ZIMJ680102,0.04857412244702827,0.6608207742486959,0.09095104728637311,10
AVBF000109_PARS000101,0.0524661238135326,0.6336440401439563,0.090957695235551,9
AVBF000109_TAKK010101,0.04936972769841193,0.6552652899790159,0.09095909681710315,10
AVBF000109_RACS820106,0.05073258020625241,0.6457488801061115,0.09097417781091627,10
AVBF000109_CHOC760103,0.061487391549315186,0.5706511037454696,0.09101596893790179,4
AVBF000109_PONP800104,0.04929539953390568,0.6557843023258934,0.09107280949494165,10
AVBF000109_OOBM850101,0.04993169115993544,0.6513412596069195,0.09111993264587193,9
AVBF000109_NAKH900113,0.052870970331398495,0.6308171125215867,0.0911281592146085,10
AVBF000109_VINM940104,0.04920977625556942,0.6563821852271038,0.09124708496352614,10
AVBF000109_HUTJ700102,0.04755417498596268,0.6679427761032535,0.0913884261778401,10
AVBF000109_NAGK730103,0.05110556727027122,0.6431444179518624,0.09140686424512835,10
